dept_code,base_2026,field,name,city_display,b25,delta,source_type,data_completeness,note
675,14725,2ο,ΕΣΩΤΕΡΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ (ΑΙΓΑΛΕΩ),Αιγάλεω,14405.0,320.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
241,14700,2ο,ΜΕΤΑΛΛΕΙΟΛΟΓΩΝ - ΜΕΤΑΛΛΟΥΡΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ),Αθήνα,13800.0,900.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1564,14640,2ο,ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΚΟΖΑΝΗ),Κοζάνη,13290.0,1350.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
207,14572,2ο,ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΞΑΝΘΗ),Ξάνθη,13164.0,1408.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1619,14430,2ο,ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΣΕΡΡΕΣ),Σέρρες,11980.0,2450.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1522,14416,2ο,ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ - ΠΑΝ. ΠΕΛ/ΝΗΣΟΥ (ΠΑΤΡΑ),Πάτρα,12611.0,1805.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1659,14405,2ο,ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΗΡΑΚΛΕΙΟ),Ηράκλειο,12515.0,1890.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
214,14400,2ο,ΧΗΜΙΚΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΠΕΡΙΒΑΛΛΟΝΤΟΣ (ΧΑΝΙΑ),Χανιά,14750.0,-350.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
340,14368,2ο,ΜΗΧΑΝΙΚΩΝ ΗΛΕΚΤΡΟΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ ΚΑΙ ΠΛΗΡΟΦΟΡΙΚΗΣ (ΙΩΑΝΝΙΝΑ),Ιωάννινα,13355.0,1013.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1626,14315,2ο,ΕΣΩΤΕΡΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ (ΣΕΡΡΕΣ),Σέρρες,13545.0,770.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
328,14215,2ο,ΕΠΙΣΤΗΜΗΣ ΤΡΟΦΙΜΩΝ ΚΑΙ ΔΙΑΤΡΟΦΗΣ ΤΟΥ ΑΝΘΡΩΠΟΥ (ΑΘΗΝΑ),Αθήνα,14520.0,-305.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1622,14000,2ο,"ΜΗΧΑΝΙΚΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ, ΥΠΟΛΟΓΙΣΤΩΝ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ (ΣΕΡΡΕΣ)",Σέρρες,13450.0,550.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
684,13970,2ο,ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ ΤΡΟΦΙΜΩΝ (ΑΙΓΑΛΕΩ),Αιγάλεω,13620.0,350.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
674,13890,2ο,ΓΡΑΦΙΣΤΙΚΗΣ ΚΑΙ ΟΠΤΙΚΗΣ ΕΠΙΚΟΙΝΩΝΙΑΣ (ΑΙΓΑΛΕΩ),Αιγάλεω,13745.0,145.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
227,13880,2ο,ΑΓΡΟΝΟΜΩΝ ΚΑΙ ΤΟΠΟΓΡΑΦΩΝ ΜΗΧΑΝΙΚΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,12655.0,1225.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
336,13880,2ο,ΒΙΟΜΗΧΑΝΙΚΗΣ ΔΙΟΙΚΗΣΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΠΕΙΡΑΙΑΣ),Πειραιάς,13465.0,415.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
261,13871,2ο,ΦΥΣΙΚΗΣ (ΗΡΑΚΛΕΙΟ),Ηράκλειο,13073.0,798.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1621,13788,2ο,ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΣΕΡΡΕΣ),Σέρρες,12154.0,1634.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
851,13700,2ο,ΑΞΙΩΜΑΤΙΚΩΝ ΝΟΣΗΛΕΥΤΙΚΗΣ (ΣΑΝ),Σαν,14500.0,-800.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1624,13475,2ο,ΜΗΧΑΝΙΚΩΝ ΠΑΡΑΓΩΓΗΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,12585.0,890.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
318,13425,2ο,ΣΤΑΤΙΣΤΙΚΗΣ ΚΑΙ ΑΣΦΑΛΙΣΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ (ΠΕΙΡΑΙΑΣ),Πειραιάς,13070.0,355.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1282,13400,2ο,ΔΙΟΙΚΗΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΠΑΤΡΑ),Πάτρα,12150.0,1250.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
273,13180,2ο,ΓΕΩΠΟΝΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ) - ΑΠΘ,Θεσσαλονίκη,14380.0,-1200.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
255,13178,2ο,ΦΥΣΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,14518.0,-1340.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1630,13165,2ο,ΠΛΗΡΟΦΟΡΙΚΗΣ (ΚΑΒΑΛΑ),Καβάλα,12880.0,285.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1660,13090,2ο,ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΗΡΑΚΛΕΙΟ),Ηράκλειο,11520.0,1570.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
507,13030,2ο,ΕΚΠΑΙΔΕΥΤΙΚΩΝ ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΕΚΠΑΙΔΕΥΤΙΚΩΝ ΗΛΕΚΤΡΟΝΙΚΩΝ ΜΗΧΑΝΙΚΩΝ - ΕΚΠΑΙΔΕΥΤΙΚΩΝ ΗΛΕΚΤΡΟΝΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ),Αθήνα,10815.0,2215.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
801,12990,2ο,ΕΥΕΛΠΙΔΩΝ (ΣΣΕ) - ΟΠΛΑ,Σσε,10865.0,2125.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
389,12952,2ο,ΜΗΧΑΝΙΚΩΝ ΒΙΟΜΗΧΑΝΙΚΗΣ ΣΧΕΔΙΑΣΗΣ ΚΑΙ ΠΑΡΑΓΩΓΗΣ (ΑΙΓΑΛΕΩ),Αιγάλεω,12032.0,920.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
878,12865,2ο,ΜΟΝΙΜΩΝ ΥΠΑΞΙΩΜΑΤΙΚΩΝ ΑΕΡΟΠΟΡΙΑΣ (ΣΜΥΑ) - ΚΑΤΕΥΘΥΝΣΗ ΤΕΧΝΟΛΟΓΙΚΗΣ ΥΠΟΣΤΗΡΙΞΗΣ,Σμυα,11095.0,1770.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1635,12865,2ο,ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ ΤΡΟΦΙΜΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,12650.0,215.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
224,12820,2ο,ΜΗΧΑΝΙΚΩΝ ΠΑΡΑΓΩΓΗΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ (ΞΑΝΘΗ),Ξάνθη,11590.0,1230.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1524,12815,2ο,ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ - ΠΑΝ. ΠΕΛ/ΝΗΣΟΥ (ΠΑΤΡΑ),Πάτρα,11221.0,1594.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
391,12750,2ο,ΜΗΧΑΝΙΚΩΝ ΤΟΠΟΓΡΑΦΙΑΣ ΚΑΙ ΓΕΩΠΛΗΡΟΦΟΡΙΚΗΣ (ΑΙΓΑΛΕΩ),Αιγάλεω,11950.0,800.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
369,12718,2ο,ΠΛΗΡΟΦΟΡΙΚΗΣ ΜΕ ΕΦΑΡΜΟΓΕΣ ΣΤΗ ΒΙΟΪΑΤΡΙΚΗ (ΛΑΜΙΑ),Λαμία,12515.0,203.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
272,12650,2ο,ΜΗΧΑΝΙΚΩΝ ΕΠΙΣΤΗΜΗΣ ΥΛΙΚΩΝ (ΙΩΑΝΝΙΝΑ),Ιωάννινα,11950.0,700.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
230,12510,2ο,ΜΗΧΑΝΙΚΩΝ ΠΑΡΑΓΩΓΗΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ (ΧΑΝΙΑ),Χανιά,12290.0,220.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1620,12410,2ο,ΜΗΧΑΝΙΚΩΝ ΤΟΠΟΓΡΑΦΙΑΣ ΚΑΙ ΓΕΩΠΛΗΡΟΦΟΡΙΚΗΣ (ΣΕΡΡΕΣ),Σέρρες,11280.0,1130.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
98,12400,2ο,ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ (ΤΡΙΠΟΛΗ),Τρίπολη,11550.0,850.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
